epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,827.49,0.5454,0.83327,1.1474,0.74392,0.79343,0.85894,0.76443,0.55297,0.69542,1.31142,0.000297125,0.000297125,0.000297125
79,838.078,0.53671,0.84804,1.13004,0.78787,0.77031,0.84751,0.75136,0.59875,0.7503,1.40597,0.00028475,0.00028475,0.00028475
80,848.621,0.53873,0.80916,1.12988,0.80363,0.75671,0.82515,0.73401,0.55062,0.74756,1.31885,0.000272375,0.000272375,0.000272375
81,859.123,0.55501,0.85477,1.14564,0.83096,0.78227,0.81288,0.72543,0.55178,0.73761,1.3283,0.00026,0.00026,0.00026
82,869.687,0.54725,0.79902,1.12997,0.81476,0.66454,0.76475,0.68525,0.5439,0.83058,1.31633,0.000247625,0.000247625,0.000247625
83,880.224,0.53838,0.79569,1.12895,0.88018,0.71298,0.8279,0.73506,0.55142,0.69059,1.33753,0.00023525,0.00023525,0.00023525
84,890.795,0.53086,0.805,1.13027,0.68126,0.69627,0.75194,0.66819,0.56374,0.87269,1.37041,0.000222875,0.000222875,0.000222875
85,901.321,0.54491,0.80723,1.12748,0.75279,0.82213,0.85427,0.75999,0.57245,0.62036,1.37447,0.0002105,0.0002105,0.0002105
86,911.896,0.54698,0.8029,1.13846,0.6692,0.71357,0.74994,0.67863,0.55778,0.88124,1.34675,0.000198125,0.000198125,0.000198125
87,922.529,0.54495,0.82067,1.13909,0.72322,0.78413,0.84655,0.75594,0.55381,0.61882,1.32701,0.00018575,0.00018575,0.00018575
88,933.181,0.53763,0.77859,1.14059,0.71713,0.80014,0.81949,0.73626,0.54796,0.65032,1.31849,0.000173375,0.000173375,0.000173375
89,943.771,0.5405,0.79146,1.13804,0.86665,0.71323,0.8028,0.71544,0.56289,0.7324,1.35712,0.000161,0.000161,0.000161
